sampRate, 100,
sampRateUnits, Hz,
scale, 8192,
scaleUnits, G,
rawData_x,rawData_y,rawData_z,rawData_seconds,data_x,data_y,data_z,data_seconds,lpf_2_5Hz_x,lpf_2_5Hz_y,lpf_2_5Hz_z,lpf_2_5Hz_seconds,lpf_5Hz_x,lpf_5Hz_y,lpf_5Hz_z,lpf_5Hz_seconds,lpf_10Hz_x,lpf_10Hz_y,lpf_10Hz_z,lpf_10Hz_seconds,
-771,477,8343,0.81,-0.094116,0.058228,1.0184,0.81,-0.093725,0.057872,1.0131,0.81,-0.094773,0.058471,1.026,0.81,-0.09444,0.058638,1.023,0.81
-767,485,8338,0.82,-0.093628,0.059204,1.0178,0.82,-0.094092,0.058042,1.0168,0.82,-0.094824,0.058442,1.026,0.82,-0.09445,0.058415,1.021,0.82
-779,474,8335,0.83,-0.095093,0.057861,1.0175,0.83,-0.094443,0.058208,1.0204,0.83,-0.094782,0.058375,1.025,0.83,-0.094365,0.05806,1.0179,0.83
-789,475,8351,0.84,-0.096313,0.057983,1.0194,0.84,-0.094769,0.058365,1.0238,0.84,-0.094658,0.058277,1.0232,0.84,-0.094258,0.057704,1.015,0.84
-771,480,8329,0.85,-0.094116,0.058594,1.0167,0.85,-0.095059,0.05851,1.027,0.85,-0.094472,0.058159,1.0209,0.85,-0.094191,0.057478,1.0134,0.85
-767,470,8333,0.86,-0.093628,0.057373,1.0172,0.86,-0.095307,0.058637,1.0298,0.86,-0.09425,0.058035,1.0183,0.86,-0.094187,0.057463,1.0137,0.86
-760,462,8335,0.87,-0.092773,0.056396,1.0175,0.87,-0.095506,0.058744,1.0322,0.87,-0.09402,0.057916,1.0158,0.87,-0.094217,0.057658,1.0157,0.87
-774,479,8334,0.88,-0.094482,0.058472,1.0173,0.88,-0.095651,0.058829,1.0341,0.88,-0.09381,0.057815,1.0136,0.88,-0.094224,0.057982,1.0185,0.88
-773,474,8339,0.89,-0.09436,0.057861,1.0179,0.89,-0.09574,0.058889,1.0354,0.89,-0.093642,0.057742,1.012,0.89,-0.09415,0.05831,1.021,0.89
-786,483,8347,0.9,-0.095947,0.05896,1.0189,0.9,-0.09577,0.058924,1.0362,0.9,-0.093533,0.057702,1.0112,0.9,-0.093976,0.058519,1.0222,0.9
-762,474,8338,0.91,-0.093018,0.057861,1.0178,0.91,-0.095743,0.058933,1.0365,0.91,-0.093491,0.057699,1.0112,0.91,-0.093736,0.058537,1.0217,0.91
-747,473,8363,0.92,-0.091187,0.057739,1.0209,0.92,-0.095659,0.058918,1.0361,0.92,-0.093515,0.057728,1.0119,0.92,-0.093511,0.058365,1.0198,0.92
-763,494,8334,0.93,-0.09314,0.060303,1.0173,0.93,-0.095522,0.058879,1.0352,0.93,-0.093595,0.057784,1.0134,0.93,-0.0934,0.058077,1.0173,0.93
-781,479,8342,0.94,-0.095337,0.058472,1.0183,0.94,-0.095338,0.05882,1.0339,0.94,-0.093716,0.05786,1.0153,0.94,-0.093473,0.057783,1.0152,0.94
-767,454,8336,0.95,-0.093628,0.05542,1.0176,0.95,-0.095112,0.058742,1.0321,0.95,-0.093856,0.057944,1.0174,0.95,-0.093739,0.057586,1.0143,0.95
-773,468,8342,0.96,-0.09436,0.057129,1.0183,0.96,-0.094851,0.058648,1.0299,0.96,-0.093994,0.058027,1.0195,0.96,-0.094131,0.057545,1.0148,0.96
-785,480,8316,0.97,-0.095825,0.058594,1.0151,0.97,-0.094564,0.058544,1.0274,0.97,-0.094108,0.058099,1.0213,0.97,-0.094522,0.057655,1.0164,0.97
-779,473,8320,0.98,-0.095093,0.057739,1.0156,0.98,-0.094259,0.058431,1.0247,0.98,-0.094178,0.058155,1.0226,0.98,-0.094768,0.057854,1.0183,0.98
-745,472,8338,0.99,-0.090942,0.057617,1.0178,0.99,-0.093945,0.058315,1.0218,0.99,-0.094193,0.058189,1.0233,0.99,-0.094756,0.058053,1.0197,0.99
-779,485,8345,1,-0.095093,0.059204,1.0187,1,-0.093632,0.058198,1.0189,1,-0.094147,0.058203,1.0233,1,-0.094451,0.058174,1.02,1
-779,472,8337,1.01,-0.095093,0.057617,1.0177,1.01,-0.093327,0.058086,1.0161,1.01,-0.09404,0.058198,1.0227,1.01,-0.09391,0.058185,1.0193,1.01
-764,478,8326,1.02,-0.093262,0.05835,1.0164,1.02,-0.09304,0.057981,1.0133,1.02,-0.093883,0.058181,1.0215,1.02,-0.093266,0.058108,1.0179,1.02
-758,476,8344,1.03,-0.092529,0.058105,1.0186,1.03,-0.092778,0.057886,1.0108,1.03,-0.09369,0.058159,1.0199,1.03,-0.092686,0.058008,1.0165,1.03
-757,473,8335,1.04,-0.092407,0.057739,1.0175,1.04,-0.092548,0.057805,1.0085,1.04,-0.093479,0.05814,1.0181,1.04,-0.092318,0.057963,1.0158,1.04
-764,470,8363,1.05,-0.093262,0.057373,1.0209,1.05,-0.092355,0.057739,1.0066,1.05,-0.093271,0.058133,1.0164,1.05,-0.092242,0.058028,1.016,1.05
-757,477,8335,1.06,-0.092407,0.058228,1.0175,1.06,-0.092205,0.057691,1.005,1.06,-0.093086,0.058144,1.0149,1.06,-0.092452,0.05821,1.017,1.06
-760,483,8327,1.07,-0.092773,0.05896,1.0165,1.07,-0.092101,0.05766,1.0039,1.07,-0.092941,0.058177,1.0137,1.07,-0.09286,0.058463,1.0184,1.07
-756,485,8351,1.08,-0.092285,0.059204,1.0194,1.08,-0.092045,0.057648,1.0032,1.08,-0.09285,0.058233,1.0131,1.08,-0.093333,0.058706,1.0195,1.08
-759,480,8332,1.09,-0.092651,0.058594,1.0171,1.09,-0.092036,0.057653,1.0029,1.09,-0.092819,0.058309,1.0131,1.09,-0.093736,0.058855,1.0199,1.09
-776,482,8321,1.1,-0.094727,0.058838,1.0157,1.1,-0.092076,0.057676,1.0032,1.1,-0.092849,0.058402,1.0136,1.1,-0.093976,0.058858,1.0194,1.1
-775,485,8338,1.11,-0.094604,0.059204,1.0178,1.11,-0.09216,0.057715,1.0038,1.11,-0.092935,0.058502,1.0146,1.11,-0.094026,0.058716,1.0183,1.11
-769,468,8351,1.12,-0.093872,0.057129,1.0194,1.12,-0.092287,0.057767,1.0049,1.12,-0.093067,0.058601,1.016,1.12,-0.09392,0.058489,1.017,1.12
-776,483,8342,1.13,-0.094727,0.05896,1.0183,1.13,-0.092451,0.057829,1.0063,1.13,-0.093229,0.058688,1.0175,1.13,-0.093729,0.058266,1.0161,1.13
-767,473,8349,1.14,-0.093628,0.057739,1.0192,1.14,-0.092648,0.057901,1.008,1.14,-0.093407,0.058754,1.019,1.14,-0.093534,0.058142,1.016,1.14
-755,476,8301,1.15,-0.092163,0.058105,1.0133,1.15,-0.092871,0.057977,1.0101,1.15,-0.093584,0.05879,1.0204,1.15,-0.093392,0.058173,1.0168,1.15
-770,485,8371,1.16,-0.093994,0.059204,1.0219,1.16,-0.093113,0.058055,1.0123,1.16,-0.093745,0.058791,1.0215,1.16,-0.093325,0.058356,1.018,1.16
-751,483,8330,1.17,-0.091675,0.05896,1.0168,1.17,-0.093367,0.058131,1.0146,1.17,-0.09388,0.058752,1.0221,1.17,-0.093321,0.05863,1.0193,1.17
-770,475,8364,1.18,-0.093994,0.057983,1.021,1.18,-0.093627,0.058203,1.017,1.18,-0.093981,0.058675,1.0223,1.18,-0.09335,0.058895,1.02,1.18
-772,485,8315,1.19,-0.094238,0.059204,1.015,1.19,-0.093884,0.058267,1.0194,1.19,-0.094047,0.058561,1.022,1.19,-0.093389,0.059046,1.02,1.19
-764,486,8357,1.2,-0.093262,0.059326,1.0201,1.2,-0.094132,0.05832,1.0216,1.2,-0.094079,0.058417,1.0213,1.2,-0.093432,0.059007,1.0193,1.2
-773,481,8333,1.21,-0.09436,0.058716,1.0172,1.21,-0.094364,0.05836,1.0238,1.21,-0.094084,0.058251,1.0203,1.21,-0.093497,0.058761,1.0183,1.21
-754,473,8347,1.22,-0.092041,0.057739,1.0189,1.22,-0.094575,0.058386,1.0257,1.22,-0.094071,0.058069,1.0191,1.22,-0.093614,0.05835,1.0174,1.22
-771,476,8351,1.23,-0.094116,0.058105,1.0194,1.23,-0.094759,0.058394,1.0274,1.23,-0.09405,0.057883,1.018,1.23,-0.093808,0.057862,1.0172,1.23
-778,466,8327,1.24,-0.094971,0.056885,1.0165,1.24,-0.094913,0.058385,1.0288,1.24,-0.094032,0.057699,1.0169,1.24,-0.094078,0.0574,1.0176,1.24
-773,473,8373,1.25,-0.09436,0.057739,1.0221,1.25,-0.095032,0.058357,1.0298,1.25,-0.094024,0.057527,1.0161,1.25,-0.094395,0.057054,1.0186,1.25
-762,471,8343,1.26,-0.093018,0.057495,1.0184,1.26,-0.095115,0.058312,1.0305,1.26,-0.094034,0.05737,1.0157,1.26,-0.0947,0.056867,1.0197,1.26
-785,462,8359,1.27,-0.095825,0.056396,1.0204,1.27,-0.095161,0.05825,1.0308,1.27,-0.094064,0.057233,1.0156,1.27,-0.094927,0.056837,1.0205,1.27
-782,466,8344,1.28,-0.095459,0.056885,1.0186,1.28,-0.095169,0.058171,1.0308,1.28,-0.094112,0.057119,1.0159,1.28,-0.095019,0.05692,1.0205,1.28
-777,467,8358,1.29,-0.094849,0.057007,1.0203,1.29,-0.095142,0.058079,1.0303,1.29,-0.094174,0.057027,1.0165,1.29,-0.094953,0.057048,1.0199,1.29
-778,462,8306,1.3,-0.094971,0.056396,1.0139,1.3,-0.09508,0.057974,1.0296,1.3,-0.094244,0.056958,1.0173,1.3,-0.094744,0.057162,1.0188,1.3
-773,477,8368,1.31,-0.09436,0.058228,1.0215,1.31,-0.094988,0.057861,1.0285,1.31,-0.094312,0.05691,1.0183,1.31,-0.094441,0.057221,1.0176,1.31
