sampRate, 100,
sampRateUnits, Hz,
scale, 1.312000e+02,
scaleUnits, dps,
rawData_x,rawData_y,rawData_z,rawData_seconds,data_x,data_y,data_z,data_seconds,lpf_2_5Hz_x,lpf_2_5Hz_y,lpf_2_5Hz_z,lpf_2_5Hz_seconds,lpf_5Hz_x,lpf_5Hz_y,lpf_5Hz_z,lpf_5Hz_seconds,lpf_10Hz_x,lpf_10Hz_y,lpf_10Hz_z,lpf_10Hz_seconds,
-26,-89,39,0.94,-0.19817,-0.67835,0.29726,0.94,1.9487,-3.5474,8.2358,0.94,0.26932,0.27181,0.81417,0.94,0.18846,0.71227,-0.2093,0.94
-36,-90,36,0.95,-0.27439,-0.68598,0.27439,0.95,1.9699,-3.4553,9.2445,0.95,0.52405,0.067664,0.70559,0.95,0.054015,-0.80039,-0.7766,0.95
-30,-93,41,0.96,-0.22866,-0.70884,0.3125,0.96,1.9283,-3.2778,10.006,0.96,0.70953,-0.23765,0.54289,0.96,-0.16969,-2.3287,-0.91033,0.96
-14,-100,40,0.97,-0.10671,-0.7622,0.30488,0.97,1.8238,-3.0184,10.493,0.97,0.80066,-0.61132,0.34305,0.97,-0.38876,-3.2198,-0.53396,0.97
-10,-95,36,0.98,-0.07622,-0.72409,0.27439,0.98,1.6582,-2.6829,10.682,0.98,0.7828,-1.011,0.12833,0.98,-0.50702,-3.0682,0.21335,0.98
-5,-92,40,0.99,-0.03811,-0.70122,0.30488,0.99,1.4353,-2.2795,10.562,0.99,0.65396,-1.3894,-0.076172,0.99,-0.46722,-1.8988,1.0274,0.99
-10,-93,40,1,-0.07622,-0.70884,0.30488,1,1.1607,-1.8189,10.129,1,0.42546,-1.7001,-0.24539,1,-0.27737,-0.17346,1.5622,1
-22,-94,35,1.01,-0.16768,-0.71646,0.26677,1.01,0.84158,-1.3136,9.3876,1.01,0.12114,-1.9027,-0.3573,1.01,-0.010242,1.39,1.5768,1.01
-14,-97,39,1.02,-0.10671,-0.73933,0.29726,1.02,0.48671,-0.77757,8.3533,1.02,-0.22508,-1.9683,-0.3957,1.02,0.2248,2.1151,1.0428,1.02
-15,-102,43,1.03,-0.11433,-0.77744,0.32774,1.03,0.10605,-0.22632,7.05,1.03,-0.5729,-1.8834,-0.3525,1.03,0.32683,1.6584,0.16583,1.03
-18,-85,35,1.04,-0.1372,-0.64787,0.26677,1.04,-0.28941,0.32399,5.5104,1.04,-0.8803,-1.652,-0.22899,1.04,0.24665,0.17008,-0.69283,1.04
-9,-83,38,1.05,-0.068598,-0.63262,0.28963,1.05,-0.68801,0.85678,3.7748,1.05,-1.1085,-1.2957,-0.036229,1.05,0.0099947,-1.751,-1.164,1.05
-16,-86,42,1.06,-0.12195,-0.65549,0.32012,1.06,-1.0778,1.3556,1.8909,1.06,-1.2269,-0.85233,0.20588,1.06,-0.29029,-3.2962,-1.0285,1.06
-14,-81,35,1.07,-0.10671,-0.61738,0.26677,1.07,-1.4467,1.8047,-0.088457,1.07,-1.2168,-0.37147,0.47055,1.07,-0.53088,-3.7853,-0.31729,1.07
-28,-110,42,1.08,-0.21341,-0.83841,0.32012,1.08,-1.7833,2.1893,-2.106,1.08,-1.0745,0.090734,0.72698,1.08,-0.60908,-2.9639,0.69134,1.08
-19,-77,41,1.09,-0.14482,-0.58689,0.3125,1.09,-2.0765,2.4963,-4.102,1.09,-0.81215,0.47812,0.94394,1.09,-0.48719,-1.1294,1.58,1.09
